cluster_id,time_idx,timestamp,cluster_size,mean_abs_err,max_abs_err,sensor_ids,sensor_names,sensor_indices
5542,2982,2024-01-01 21:19:26,2,0.012048903852701187,0.014580102637410164,1144;1691,UsWaSpokane1144;UsWaRichland1691,57;101
1496,835,2024-01-01 20:43:39,2,0.012047860771417618,0.01291993074119091,1069;1071,UsTnChattanoogaTVA1069;UsTnKnoxville1071,54;55
10595,5451,2024-01-01 22:00:35,2,0.012046890333294868,0.013091661036014557,1055;1491,UsNjRedBank1055;UsDeMillsboro1491,50;82
8724,4552,2024-01-01 21:45:36,2,0.012044563889503479,0.014205674640834332,774;1491,UsNjTomsriver774;UsDeMillsboro1491,20;82
17644,7943,2024-01-01 22:42:07,2,0.012044524773955345,0.01273348182439804,1055;1491,UsNjRedBank1055;UsDeMillsboro1491,50;82
11268,5722,2024-01-01 22:05:06,2,0.012043682858347893,0.013789590448141098,1055;1364,UsNjRedBank1055;UsNyQueens1364,50;62
9609,5035,2024-01-01 21:53:39,2,0.012043355032801628,0.014661723747849464,781;1059,UsMoKirksville781;UsIlGalesburg1059,22;52
3386,1786,2024-01-01 20:59:30,2,0.012042399495840073,0.012127750553190708,774;1364,UsNjTomsriver774;UsNyQueens1364,20;62
3997,1964,2024-01-01 21:02:28,2,0.012042248621582985,0.012126882560551167,1069;1071,UsTnChattanoogaTVA1069;UsTnKnoxville1071,54;55
13832,6768,2024-01-01 22:22:32,2,0.012041172944009304,0.013411717489361763,1417;1425,UsGaValdosta1417;UsGaWhigham1425,74;76
18010,8055,2024-01-01 22:43:59,2,0.012039735913276672,0.0136166512966156,973;1661,UsFlOrlando973;UsFlBonitaSprings1661,44;97
15151,7174,2024-01-01 22:29:18,2,0.012039638124406338,0.014780616387724876,774;1364,UsNjTomsriver774;UsNyQueens1364,20;62
3944,1939,2024-01-01 21:02:03,2,0.012038239277899265,0.012335725128650665,973;1417,UsFlOrlando973;UsGaValdosta1417,44;74
7446,3919,2024-01-01 21:35:03,2,0.012038013897836208,0.012276025488972664,620;874,UsIlChicago620;UsWiDodgeville874,0;30
18283,8154,2024-01-01 22:45:38,2,0.012036643922328949,0.012459717690944672,973;1661,UsFlOrlando973;UsFlBonitaSprings1661,44;97
12455,6220,2024-01-01 22:13:24,2,0.012035638093948364,0.013429949060082436,874;1059,UsWiDodgeville874;UsIlGalesburg1059,30;52
661,374,2024-01-01 20:35:58,2,0.012034669518470764,0.013162443414330482,1144;1691,UsWaSpokane1144;UsWaRichland1691,57;101
2750,1467,2024-01-01 20:54:11,2,0.01203419640660286,0.012616253457963467,1144;1382,UsWaSpokane1144;UsWaSpokane1382,57;66
5884,3235,2024-01-01 21:23:39,2,0.012033242732286453,0.014460300095379353,973;1661,UsFlOrlando973;UsFlBonitaSprings1661,44;97
