episode_id,sensor_set,cluster_size,start_time_idx,end_time_idx,peak_time_idx,n_frames,duration_steps,peak_mean_abs_err,peak_max_abs_err,sensor_ids,sensor_names,sensor_indices,peak_timestamp,rank_score
264,757;1144;1382,3,1180,1327,1274,19,148,0.0296316687017679,0.0671822056174278,757;1382;1144,UsMtMtu757;UsWaSpokane1382;UsWaSpokane1144,17;66;57,2024-01-01 20:50:58,0.034076419007033086
265,757;1144;1382;1691,4,861,979,916,39,119,0.0256784595549106,0.0431925505399704,757;1382;1691;1144,UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;UsWaSpokane1144,17;66;101;57,2024-01-01 20:45:00,0.033381997421383786
266,757;1144;1382;1691,4,1171,2266,1422,357,1096,0.0252362992614507,0.0373675338923931,757;1382;1691;1144,UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;UsWaSpokane1144,17;66;101;57,2024-01-01 20:53:26,0.032807189039885915
267,757;1144;1358;1382;1496;1644,6,7526,7526,7526,1,1,0.0203627925366163,0.0583450607955455,757;1644;1496;1358;1382;1144,UsMtMtu757;UsMtBillings1644;UsWaWsu1496;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144,17;93;83;60;66;57,2024-01-01 22:35:10,0.03258046805858608
268,757;1144;1382,3,4754,4903,4776,37,150,0.028210574761033,0.0614870227873325,757;1382;1144,UsMtMtu757;UsWaSpokane1382;UsWaSpokane1144,17;66;57,2024-01-01 21:49:20,0.03244216097518795
269,730;757;1144;1382;1484;1691,6,8184,8184,8184,1,1,0.0201728921383619,0.0332441702485084,730;1484;757;1382;1691;1144,UsMTMduglendive730;UsNdMdudickinson1484;UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;UsWaSpokane1144,11;81;17;66;101;57,2024-01-01 22:46:08,0.03227662742137904
270,726;730;757;1144;1496,5,6194,6194,6194,1,1,0.0220804344862699,0.052201822400093,726;730;757;1496;1144,UsNdMduwilliston726;UsMTMduglendive730;UsMtMtu757;UsWaWsu1496;UsWaSpokane1144,10;11;17;83;57,2024-01-01 22:12:58,0.032016630005091355
271,757;1144;1382;1484;1644,5,5947,5947,5947,1,1,0.0214537270367145,0.0419502221047878,757;1644;1484;1382;1144,UsMtMtu757;UsMtBillings1644;UsNdMdudickinson1484;UsWaSpokane1382;UsWaSpokane1144,17;93;81;66;57,2024-01-01 22:08:51,0.03110790420323602
272,730;757;1144;1382;1644,5,5531,5531,5531,1,1,0.0212926603853702,0.0529473088681697,730;1644;757;1382;1144,UsMTMduglendive730;UsMtBillings1644;UsMtMtu757;UsWaSpokane1382;UsWaSpokane1144,11;93;17;66;57,2024-01-01 22:01:55,0.03087435755878679
273,757;1144;1382,3,3656,4512,3749,176,857,0.0267594903707504,0.0515344440937042,757;1382;1144,UsMtMtu757;UsWaSpokane1382;UsWaSpokane1144,17;66;57,2024-01-01 21:32:13,0.030773413926362958
274,730;757;1144;1382;1691,5,4596,4596,4596,1,1,0.0211816448718309,0.0434901528060436,730;757;1382;1691;1144,UsMTMduglendive730;UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;UsWaSpokane1144,11;17;66;101;57,2024-01-01 21:46:20,0.030713385064154802
275,757;1144;1382;1644;1691,5,1518,1518,1518,1,1,0.0209529213607311,0.0331383682787418,757;1644;1382;1691;1144,UsMtMtu757;UsMtBillings1644;UsWaSpokane1382;UsWaRichland1691;UsWaSpokane1144,17;93;66;101;57,2024-01-01 20:55:02,0.030381735973060094
276,757;1144;1382;1496;1691,5,6531,6531,6531,1,1,0.0209308974444866,0.056723229587078,757;1496;1691;1382;1144,UsMtMtu757;UsWaWsu1496;UsWaRichland1691;UsWaSpokane1382;UsWaSpokane1144,17;83;101;66;57,2024-01-01 22:18:35,0.03034980129450557
277,757;1144;1358;1382;1691,5,4799,4799,4799,1,1,0.0206935368478298,0.0392317660152912,757;1382;1691;1358;1144,UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1144,17;66;101;60;57,2024-01-01 21:49:43,0.030005628429353212
278,757;1358;1496,3,6739,6740,6740,2,2,0.0260422099381685,0.0463560000061988,757;1496;1358,UsMtMtu757;UsWaWsu1496;USWaBellingham1358,17;83;60,2024-01-01 22:22:04,0.029948541428893773
279,757;1144;1644,3,5790,5790,5790,1,1,0.0259264577180147,0.0553684420883655,757;1644;1144,UsMtMtu757;UsMtBillings1644;UsWaSpokane1144,17;93;57,2024-01-01 22:06:14,0.0298154263757169
280,757;1144;1358;1382,4,6024,6024,6024,1,1,0.0226546768099069,0.0517457425594329,757;1382;1358;1144,UsMtMtu757;UsWaSpokane1382;USWaBellingham1358;UsWaSpokane1144,17;66;60;57,2024-01-01 22:10:08,0.02945107985287897
281,757;1144;1382;1691,4,689,738,734,13,50,0.0225521065294742,0.0395099036395549,757;1382;1691;1144,UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;UsWaSpokane1144,17;66;101;57,2024-01-01 20:41:58,0.02931773848831646
282,757;1144;1358;1382,4,7877,7877,7877,1,1,0.0223794039338827,0.0492484532296657,757;1382;1358;1144,UsMtMtu757;UsWaSpokane1382;USWaBellingham1358;UsWaSpokane1144,17;66;60;57,2024-01-01 22:41:01,0.02909322511404751
283,1144;1382;1691,3,6060,6205,6107,6,146,0.0252155568450689,0.03369652479887,1144;1691;1382,UsWaSpokane1144;UsWaRichland1691;UsWaSpokane1382,57;101;66,2024-01-01 22:11:31,0.028997890371829232
284,757;1144;1382,3,8070,8071,8071,2,2,0.0248338803648948,0.0392564982175827,757;1382;1144,UsMtMtu757;UsWaSpokane1382;UsWaSpokane1144,17;66;57,2024-01-01 22:44:15,0.02855896241962902
285,726;730;757;1484,4,7542,7542,7542,1,1,0.0213902201503515,0.0563884265720844,726;1484;730;757,UsNdMduwilliston726;UsNdMdudickinson1484;UsMTMduglendive730;UsMtMtu757,10;81;11;17,2024-01-01 22:35:26,0.02780728619545695
286,757;1496;1644;1691,4,8088,8088,8088,1,1,0.0212179105728864,0.0546388812363147,757;1644;1496;1691,UsMtMtu757;UsMtBillings1644;UsWaWsu1496;UsWaRichland1691,17;93;83;101,2024-01-01 22:44:32,0.027583283744752322
287,726;730;1484,3,7730,7730,7730,1,1,0.0237841550260782,0.031982697546482,726;1484;730,UsNdMduwilliston726;UsNdMdudickinson1484;UsMTMduglendive730,10;81;11,2024-01-01 22:38:34,0.027351778279989927
288,757;1144;1382;1496,4,7717,7717,7717,1,1,0.0205444656312465,0.0460984595119953,757;1496;1382;1144,UsMtMtu757;UsWaWsu1496;UsWaSpokane1382;UsWaSpokane1144,17;83;66;57,2024-01-01 22:38:21,0.02670780532062045
289,620;874;1059;1650,4,7833,7975,7862,44,143,0.020530292764306,0.0288347676396369,620;1059;1650;874,UsIlChicago620;UsIlGalesburg1059;UsIlSpringfield1650;UsWiDodgeville874,0;52;94;30,2024-01-01 22:40:46,0.026689380593597798
290,1144;1382;1691,3,51,2271,1987,854,2221,0.0231686402112245,0.0285845883190631,1144;1691;1382,UsWaSpokane1144;UsWaRichland1691;UsWaSpokane1382,57;101;66,2024-01-01 21:02:51,0.026643936242908173
291,757;1144;1691,3,4658,4678,4675,4,21,0.0230821836739778,0.0453617163002491,757;1144;1691,UsMtMtu757;UsWaSpokane1144;UsWaRichland1691,17;57;101,2024-01-01 21:47:39,0.02654451122507447
292,730;757;1144;1691,4,5132,5132,5132,1,1,0.0203352030366659,0.0498202219605445,730;757;1144;1691,UsMTMduglendive730;UsMtMtu757;UsWaSpokane1144;UsWaRichland1691,11;17;57;101,2024-01-01 21:55:16,0.02643576394766567
293,730;1484;1644,3,7204,7204,7204,1,1,0.0229723900556564,0.0309358332306146,730;1644;1484,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484,11;93;81,2024-01-01 22:29:48,0.026418248564004855
294,757;1144;1382,3,3460,3525,3489,9,66,0.0221341643482446,0.0358503796160221,757;1382;1144,UsMtMtu757;UsWaSpokane1382;UsWaSpokane1144,17;66;57,2024-01-01 21:27:53,0.02545428900048129
295,620;1059;1650,3,7832,7945,7866,15,114,0.0216870624572038,0.0267265774309635,620;1059;1650,UsIlChicago620;UsIlGalesburg1059;UsIlSpringfield1650,0;52;94,2024-01-01 22:40:50,0.024940121825784367
296,859;1055;1491,3,6166,6333,6234,4,168,0.021625505760312,0.0315947979688644,859;1055;1491,UsCtUnivconn859;UsNjRedBank1055;UsDeMillsboro1491,28;50;82,2024-01-01 22:13:38,0.0248693316243588
297,1144;1382;1691,3,3282,5120,4604,392,1839,0.0216034147888422,0.0280749015510082,1144;1691;1382,UsWaSpokane1144;UsWaRichland1691;UsWaSpokane1382,57;101;66,2024-01-01 21:46:28,0.024843927007168528
298,1069;1071;2009,3,7260,7325,7269,47,66,0.0214512292295694,0.0314291715621948,1069;2009;1071,UsTnChattanoogaTVA1069;UsOhCleveland2009;UsTnKnoxville1071,54;104;55,2024-01-01 22:30:53,0.02466891361400481
299,1144;1358;1382,3,6688,7512,7017,22,825,0.0212811771780252,0.0234100613743066,1144;1382;1358,UsWaSpokane1144;UsWaSpokane1382;USWaBellingham1358,57;66;60,2024-01-01 22:26:41,0.02447335375472898
300,1367;1417;1425,3,6984,7013,6985,10,30,0.0212257038801908,0.0303858928382396,1367;1425;1417,UsMsGulfport1367;UsGaWhigham1425;UsGaValdosta1417,63;76;74,2024-01-01 22:26:09,0.02440955946221942
301,792;859;1055,3,3833,3842,3835,10,10,0.0211215671151876,0.0244874823838472,792;1055;859,UsVaHaymarket792;UsNjRedBank1055;UsCtUnivconn859,24;50;28,2024-01-01 21:33:39,0.02428980218246574
302,1055;1364;1491,3,3493,3615,3613,8,123,0.0207595136016607,0.0269800387322902,1055;1491;1364,UsNjRedBank1055;UsDeMillsboro1491;UsNyQueens1364,50;82;62,2024-01-01 21:29:57,0.023873440641909802
303,774;792;1491,3,409,441,415,11,33,0.0206487495452165,0.0284020043909549,774;1491;792,UsNjTomsriver774;UsDeMillsboro1491;UsVaHaymarket792,20;82;24,2024-01-01 20:36:39,0.023746061976998974
304,757;1144;1691,3,2849,3416,2981,16,568,0.0206116121262311,0.0387551486492157,757;1144;1691,UsMtMtu757;UsWaSpokane1144;UsWaRichland1691,17;57;101,2024-01-01 21:19:25,0.02370335394516576
305,874;1059;1650,3,7870,7930,7877,27,61,0.0204853434115648,0.0250917989760637,874;1059;1650,UsWiDodgeville874;UsIlGalesburg1059;UsIlSpringfield1650,30;52;94,2024-01-01 22:41:01,0.023558144923299516
306,774;859;1055,3,1614,1628,1615,12,15,0.0202315002679824,0.0246792379766702,774;1055;859,UsNjTomsriver774;UsNjRedBank1055;UsCtUnivconn859,20;50;28,2024-01-01 20:56:39,0.023266225308179758
307,774;859;1364,3,4963,5179,5046,14,217,0.0201634000986814,0.0322244353592395,774;1364;859,UsNjTomsriver774;UsNyQueens1364;UsCtUnivconn859,20;62;28,2024-01-01 21:53:50,0.02318791011348361
308,774;1055;1364,3,7110,7137,7135,12,28,0.0201473180204629,0.0260349623858928,774;1364;1055,UsNjTomsriver774;UsNyQueens1364;UsNjRedBank1055,20;62;50,2024-01-01 22:28:39,0.023169415723532334
309,774;792;1491,3,3897,3903,3897,5,7,0.0200585797429084,0.0268626064062118,774;1491;792,UsNjTomsriver774;UsDeMillsboro1491;UsVaHaymarket792,20;82;24,2024-01-01 21:34:41,0.02306736670434466
310,774;1491;1680,3,3898,3898,3898,1,1,0.0200191792100667,0.0262865237891674,774;1491;1680,UsNjTomsriver774;UsDeMillsboro1491;UsNcRaleigh1680,20;82;99,2024-01-01 21:34:42,0.023022056091576704
